#SampleID	Metaphlan2_Analysis
d__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;40CM-4-65-16;|p__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;40CM-4-65-16;|c__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;40CM-4-65-16;|o__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;40CM-4-65-16;|f__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;40CM-4-65-16;|g__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;40CM-4-65-16;	3
d__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;40CM-4-65-16;|p__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;40CM-4-65-16;|c__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;40CM-4-65-16;|o__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;40CM-4-65-16;|f__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;40CM-4-65-16;|g__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;40CM-4-65-16;|s__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;40CM-4-65-16;	3
d__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;CF-161;	2
d__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;CF-161;|p__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;CF-161;	2
d__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;CF-161;|p__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;CF-161;|c__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;CF-161;	2
d__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;CF-161;|p__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;CF-161;|c__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;CF-161;|o__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;CF-161;	2
d__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;CF-161;|p__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;CF-161;|c__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;CF-161;|o__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;CF-161;|f__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;CF-161;	2
d__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;CF-161;|p__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;CF-161;|c__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;CF-161;|o__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;CF-161;|f__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;CF-161;|g__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;CF-161;	2
d__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;CF-161;|p__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;CF-161;|c__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;CF-161;|o__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;CF-161;|f__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;CF-161;|g__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;CF-161;|s__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;CF-161;	2
d__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;QHBS01;	1
d__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;QHBS01;|p__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;QHBS01;	1
d__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;QHBS01;|p__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;QHBS01;|c__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;QHBS01;	1
d__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;QHBS01;|p__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;QHBS01;|c__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;QHBS01;|o__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;QHBS01;	1
d__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;QHBS01;|p__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;QHBS01;|c__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;QHBS01;|o__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;QHBS01;|f__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;QHBS01;	1
d__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;QHBS01;|p__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;QHBS01;|c__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;QHBS01;|o__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;QHBS01;|f__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;QHBS01;|g__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;QHBS01;	1
d__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;QHBS01;|p__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;QHBS01;|c__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;QHBS01;|o__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;QHBS01;|f__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;QHBS01;|g__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;QHBS01;|s__Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;QHBS01;	1
d__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;;	1
d__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;;|p__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;;	1
d__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;;|p__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;;|c__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;;	1
d__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;;|p__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;;|c__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;;|o__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;;	1
d__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;;|p__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;;|c__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;;|o__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;;|f__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;;	1
d__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;;|p__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;;|c__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;;|o__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;;|f__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;;|g__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;;	1
d__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;;|p__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;;|c__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;;|o__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;;|f__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;;|g__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;;|s__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;;	1
d__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;Palsa-851;	2
d__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;Palsa-851;|p__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;Palsa-851;	2
d__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;Palsa-851;|p__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;Palsa-851;|c__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;Palsa-851;	2
d__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;Palsa-851;|p__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;Palsa-851;|c__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;Palsa-851;|o__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;Palsa-851;	2
d__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;Palsa-851;|p__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;Palsa-851;|c__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;Palsa-851;|o__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;Palsa-851;|f__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;Palsa-851;	2
d__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;Palsa-851;|p__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;Palsa-851;|c__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;Palsa-851;|o__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;Palsa-851;|f__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;Palsa-851;|g__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;Palsa-851;	2
d__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;Palsa-851;|p__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;Palsa-851;|c__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;Palsa-851;|o__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;Palsa-851;|f__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;Palsa-851;|g__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;Palsa-851;|s__Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;Palsa-851;	2
d__Bacteria;Eisenbacteria;RBG-16-71-46;JABDJR01;JABDJR01;;	1
d__Bacteria;Eisenbacteria;RBG-16-71-46;JABDJR01;JABDJR01;;|p__Bacteria;Eisenbacteria;RBG-16-71-46;JABDJR01;JABDJR01;;	1
d__Bacteria;Eisenbacteria;RBG-16-71-46;JABDJR01;JABDJR01;;|p__Bacteria;Eisenbacteria;RBG-16-71-46;JABDJR01;JABDJR01;;|c__Bacteria;Eisenbacteria;RBG-16-71-46;JABDJR01;JABDJR01;;	1
d__Bacteria;Eisenbacteria;RBG-16-71-46;JABDJR01;JABDJR01;;|p__Bacteria;Eisenbacteria;RBG-16-71-46;JABDJR01;JABDJR01;;|c__Bacteria;Eisenbacteria;RBG-16-71-46;JABDJR01;JABDJR01;;|o__Bacteria;Eisenbacteria;RBG-16-71-46;JABDJR01;JABDJR01;;	1
d__Bacteria;Eisenbacteria;RBG-16-71-46;JABDJR01;JABDJR01;;|p__Bacteria;Eisenbacteria;RBG-16-71-46;JABDJR01;JABDJR01;;|c__Bacteria;Eisenbacteria;RBG-16-71-46;JABDJR01;JABDJR01;;|o__Bacteria;Eisenbacteria;RBG-16-71-46;JABDJR01;JABDJR01;;|f__Bacteria;Eisenbacteria;RBG-16-71-46;JABDJR01;JABDJR01;;	1
d__Bacteria;Eisenbacteria;RBG-16-71-46;JABDJR01;JABDJR01;;|p__Bacteria;Eisenbacteria;RBG-16-71-46;JABDJR01;JABDJR01;;|c__Bacteria;Eisenbacteria;RBG-16-71-46;JABDJR01;JABDJR01;;|o__Bacteria;Eisenbacteria;RBG-16-71-46;JABDJR01;JABDJR01;;|f__Bacteria;Eisenbacteria;RBG-16-71-46;JABDJR01;JABDJR01;;|g__Bacteria;Eisenbacteria;RBG-16-71-46;JABDJR01;JABDJR01;;	1
d__Bacteria;Eisenbacteria;RBG-16-71-46;JABDJR01;JABDJR01;;|p__Bacteria;Eisenbacteria;RBG-16-71-46;JABDJR01;JABDJR01;;|c__Bacteria;Eisenbacteria;RBG-16-71-46;JABDJR01;JABDJR01;;|o__Bacteria;Eisenbacteria;RBG-16-71-46;JABDJR01;JABDJR01;;|f__Bacteria;Eisenbacteria;RBG-16-71-46;JABDJR01;JABDJR01;;|g__Bacteria;Eisenbacteria;RBG-16-71-46;JABDJR01;JABDJR01;;|s__Bacteria;Eisenbacteria;RBG-16-71-46;JABDJR01;JABDJR01;;	1
d__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;;	3
d__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;;|p__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;;	3
d__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;;|p__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;;|c__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;;	3
d__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;;|p__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;;|c__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;;|o__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;;	3
d__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;;|p__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;;|c__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;;|o__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;;|f__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;;	3
d__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;;|p__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;;|c__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;;|o__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;;|f__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;;|g__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;;	3
d__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;;|p__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;;|c__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;;|o__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;;|f__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;;|g__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;;|s__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;;	3
d__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Cybelea;Cybelea tyrphae	1
d__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Cybelea;Cybelea tyrphae|p__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Cybelea;Cybelea tyrphae	1
d__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Cybelea;Cybelea tyrphae|p__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Cybelea;Cybelea tyrphae|c__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Cybelea;Cybelea tyrphae	1
d__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Cybelea;Cybelea tyrphae|p__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Cybelea;Cybelea tyrphae|c__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Cybelea;Cybelea tyrphae|o__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Cybelea;Cybelea tyrphae	1
d__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Cybelea;Cybelea tyrphae|p__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Cybelea;Cybelea tyrphae|c__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Cybelea;Cybelea tyrphae|o__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Cybelea;Cybelea tyrphae|f__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Cybelea;Cybelea tyrphae	1
d__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Cybelea;Cybelea tyrphae|p__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Cybelea;Cybelea tyrphae|c__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Cybelea;Cybelea tyrphae|o__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Cybelea;Cybelea tyrphae|f__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Cybelea;Cybelea tyrphae|g__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Cybelea;Cybelea tyrphae	1
d__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Cybelea;Cybelea tyrphae|p__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Cybelea;Cybelea tyrphae|c__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Cybelea;Cybelea tyrphae|o__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Cybelea;Cybelea tyrphae|f__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Cybelea;Cybelea tyrphae|g__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Cybelea;Cybelea tyrphae|s__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Cybelea;Cybelea tyrphae	1
d__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Elarobacter;	1
d__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Elarobacter;|p__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Elarobacter;	1
d__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Elarobacter;|p__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Elarobacter;|c__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Elarobacter;	1
d__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Elarobacter;|p__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Elarobacter;|c__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Elarobacter;|o__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Elarobacter;	1
d__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Elarobacter;|p__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Elarobacter;|c__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Elarobacter;|o__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Elarobacter;|f__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Elarobacter;	1
d__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Elarobacter;|p__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Elarobacter;|c__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Elarobacter;|o__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Elarobacter;|f__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Elarobacter;|g__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Elarobacter;	1
d__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Elarobacter;|p__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Elarobacter;|c__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Elarobacter;|o__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Elarobacter;|f__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Elarobacter;|g__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Elarobacter;|s__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Elarobacter;	1
d__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Tumulicola;	1
d__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Tumulicola;|p__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Tumulicola;	1
d__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Tumulicola;|p__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Tumulicola;|c__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Tumulicola;	1
d__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Tumulicola;|p__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Tumulicola;|c__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Tumulicola;|o__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Tumulicola;	1
d__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Tumulicola;|p__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Tumulicola;|c__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Tumulicola;|o__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Tumulicola;|f__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Tumulicola;	1
d__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Tumulicola;|p__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Tumulicola;|c__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Tumulicola;|o__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Tumulicola;|f__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Tumulicola;|g__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Tumulicola;	1
d__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Tumulicola;|p__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Tumulicola;|c__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Tumulicola;|o__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Tumulicola;|f__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Tumulicola;|g__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Tumulicola;|s__Bacteria;Eremiobacterota;Eremiobacteria;Baltobacterales;Baltobacteraceae;Tumulicola;	1
d__Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;GWC2-71-9;;	1
d__Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;GWC2-71-9;;|p__Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;GWC2-71-9;;	1
d__Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;GWC2-71-9;;|p__Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;GWC2-71-9;;|c__Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;GWC2-71-9;;	1
d__Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;GWC2-71-9;;|p__Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;GWC2-71-9;;|c__Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;GWC2-71-9;;|o__Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;GWC2-71-9;;	1
d__Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;GWC2-71-9;;|p__Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;GWC2-71-9;;|c__Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;GWC2-71-9;;|o__Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;GWC2-71-9;;|f__Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;GWC2-71-9;;	1
